Price,Area,Address,Beds,Bath,Pic 
95 Lakh,5 Marla,5 Marla Single Storey House For Sale,1,2,https://media.zameen.com/thumbnails/136911684-400x300.jpeg
95 Lakh,5 Marla,1125 Square Feet House In Pak Arab Society Phase 2 - Block F1 For Sale,3,3,https://media.zameen.com/thumbnails/136911684-400x300.jpeg
95 Lakh,5 Marla,5 Marla Corner Gray Structure House For Sale Lco C Block,3,5,https://media.zameen.com/thumbnails/136911684-400x300.jpeg
1 Crore,5 Marla,Book House Today In Eden Value Homes - Block B,4,4,https://media.zameen.com/thumbnails/136911684-400x300.jpeg
85 Lakh,6 Marla,6 Marla Single Storey House For sale l,2,2,https://media.zameen.com/thumbnails/136911684-400x300.jpeg
58 Lakh,5 Marla,Five Marla House For Sale,3,2,https://media.zameen.com/thumbnails/136911684-400x300.jpeg
62 Lakh,5 Marla,5 Marla New House For Sale,2,3,https://media.zameen.com/thumbnails/136911684-400x300.jpeg
60 Lakh,5 Marla,5 Marla House For Sale,4,2,https://media.zameen.com/thumbnails/136911684-400x300.jpeg
65 Lakh,5 Marla,Brand New House for Sale in New Lahore City phase 1,2,2,https://media.zameen.com/thumbnails/136911684-400x300.jpeg
95 Lakh,5 Marla,5 Marla House For Sale,3,3,https://media.zameen.com/thumbnails/136911684-400x300.jpeg
72 Lakh,5 Marla,Get In Touch Now To Buy A House In Lahore,4,2,https://media.zameen.com/thumbnails/136911684-400x300.jpeg
78 Lakh,5 Marla,1125 Square Feet House Situated In Thokar Niaz Baig For Sale,8,8,https://media.zameen.com/thumbnails/136911684-400x300.jpeg
65 Lakh,6 Marla,Buy A Centrally Located 1350 Square Feet House In Salamatpura,3,2,https://media.zameen.com/thumbnails/136911684-400x300.jpeg
95 Lakh,5 Marla,House For Sale,4,6,https://media.zameen.com/thumbnails/136911684-400x300.jpeg
90 Lakh,5 Marla,Ideally Located House For Sale In Township Available,4,4,https://media.zameen.com/thumbnails/136911684-400x300.jpeg
65 Lakh,5 Marla,House In Nishtar Colony Sized 1125 Square Feet Is Available,2,3,https://media.zameen.com/thumbnails/136911684-400x300.jpeg
72 Lakh,5 Marla,Ideally Located House For Sale In Asif Colony Available,7,4,https://media.zameen.com/thumbnails/136911684-400x300.jpeg
1 Crore,5 Marla,5 Marla Brand New House For Sale Al Raziq Garden Main Sherk Pur Road,4,5,https://media.zameen.com/thumbnails/136911684-400x300.jpeg
55 Lakh,5 Marla,5 Marla House Urgent Sale,2,2,https://media.zameen.com/thumbnails/136911684-400x300.jpeg
95 Lakh,5 Marla,Double Storey 5 Marla House For Sale,3,3,https://media.zameen.com/thumbnails/161465760-400x300.jpeg
98 Lakh,5 Marla,5 Marla House For Sale In Khayeban-e-ameen,3,2,https://media.zameen.com/thumbnails/161465760-400x300.jpeg
75 Lakh,5 Marla,House For Sale,2,3,https://media.zameen.com/thumbnails/161465760-400x300.jpeg
1 Crore,5 Marla,5 Marla Double Storey Beautiful House For Sale,3,4,https://media.zameen.com/thumbnails/161465760-400x300.jpeg
99 Lakh,5 Marla,Allama Iqbal Town House Sized 1125 Square Feet For Sale,6,6,https://media.zameen.com/thumbnails/161465760-400x300.jpeg
90 Lakh,5 Marla,House For Grabs In 1125 Square Feet Nazir Garden Society,4,5,https://media.zameen.com/thumbnails/161465760-400x300.jpeg
1 Crore,5 Marla,5 Marla Beautiful House On Ghazi Road,4,4,https://media.zameen.com/thumbnails/161465760-400x300.jpeg
85 Lakh,5 Marla,End Your Search For House Here And Sale Now,7,7,https://media.zameen.com/thumbnails/161465760-400x300.jpeg
80 Lakh,7 Marla,A 7 Marla Single Storey House Full Furnished For Sale,2,2,https://media.zameen.com/thumbnails/161465760-400x300.jpeg
80 Lakh,6.1 Marla,A Flat At Affordable Price Awaits You,2,2,https://media.zameen.com/thumbnails/161465760-400x300.jpeg
95 Lakh,5 Marla,5 Marla House For Sale,4,5,https://media.zameen.com/thumbnails/161465760-400x300.jpeg
95 Lakh,5 Marla,Secure Property Deal House For Sale,4,No info given,https://media.zameen.com/thumbnails/161465760-400x300.jpeg
65 Lakh,5 Marla,5 Marla Double Storey Newly Built House,5,4,https://media.zameen.com/thumbnails/161465760-400x300.jpeg
70 Lakh,5 Marla,House Available For Sale,2,2,https://media.zameen.com/thumbnails/161465760-400x300.jpeg
83 Lakh,5 Marla,5 Marla House Double Portion For Sale In Nafirabad Shalamar Town,3,2,https://media.zameen.com/thumbnails/161465760-400x300.jpeg
90 Lakh,7 Marla,7 Marla house for sale,4,5,https://media.zameen.com/thumbnails/161465760-400x300.jpeg
85 Lakh,5 Marla,5 Marla Corner House For Sale In Chungi Amar Sadhu Lahore,3,4,https://media.zameen.com/thumbnails/161465760-400x300.jpeg
75 Lakh,5 Marla,5 Marla House For Sale In Khayaban E Ameen,2,3,https://media.zameen.com/thumbnails/161465760-400x300.jpeg
90 Lakh,5 Marla,5 Marla House For Sale,4,6,https://media.zameen.com/thumbnails/161465760-400x300.jpeg
85 Lakh,5 Marla,House Of 1125 Square Feet Available In Walton Road,3,2,https://media.zameen.com/thumbnails/161465760-400x300.jpeg
85 Lakh,5 Marla,Affordable House For Sale In Canal Fort Ii,3,4,https://media.zameen.com/thumbnails/161465760-400x300.jpeg
88.5 Lakh,5 Marla,5 Marla 3 Storey House Fully Furnished,6,5,https://media.zameen.com/thumbnails/161465760-400x300.jpeg
50 Lakh,5 Marla,1125 Square Feet House For Sale In Beautiful Lakhodher,3,3,https://media.zameen.com/thumbnails/161465760-400x300.jpeg
95 Lakh,5 Marla,A House Of 1125 Square Feet In Waris Colony,5,3,https://media.zameen.com/thumbnails/161465760-400x300.jpeg
75 Lakh,5 Marla,A Good Option For Sale Is The House Available In Khayaban-E-Amin In Khayaban-E-Amin,3,2,https://media.zameen.com/thumbnails/161465760-400x300.jpeg
98 Lakh,5 Marla,5 Marla Double Storey House For Urgent Sale In Kamran Block Allama Iqbal Town Wahdat Road Lahoree,4,2,https://media.zameen.com/thumbnails/124395948-400x300.jpeg
70 Lakh,5 Marla,In Rasool Park 1125 Square Feet Flat For Sale,3,3,https://media.zameen.com/thumbnails/124395948-400x300.jpeg
95 Lakh,5 Marla,"Double Storey, Modern Built, A1 Construction.",4,4,https://media.zameen.com/thumbnails/124395948-400x300.jpeg
50 Lakh,5 Marla,Ground Floor Apartment For Sale,2,2,https://media.zameen.com/thumbnails/124395948-400x300.jpeg
80 Lakh,5 Marla,Your Search For House In Lahore Ends Here,No info given,No info given,https://media.zameen.com/thumbnails/124395948-400x300.jpeg
80 Lakh,5 Marla,"1125 Square Feet House For Sale In Canal Fort Ii Lahore In Only Rs 8,000,000",3,3,https://media.zameen.com/thumbnails/124395948-400x300.jpeg
1 Crore,5 Marla,Ideal House For Sale In Bahria Orchard,No info given,No info given,https://media.zameen.com/thumbnails/124395948-400x300.jpeg
90 Lakh,5 Marla,Bahria Orchard House Sized 5 Marla,No info given,No info given,https://media.zameen.com/thumbnails/124395948-400x300.jpeg
1 Crore,5 Marla,Ideal House For Sale In Bahria Orchard,No info given,No info given,https://media.zameen.com/thumbnails/124395948-400x300.jpeg
90 Lakh,5 Marla,Own A House In 5 Marla Lahore,No info given,No info given,https://media.zameen.com/thumbnails/124395948-400x300.jpeg
80 Lakh,5 Marla,5 Marla House For Sale In Beautiful Bahria Orchard,No info given,No info given,https://media.zameen.com/thumbnails/124395948-400x300.jpeg
70 Lakh,5 Marla,Ready To Buy A House 5 Marla In Lahore,No info given,No info given,https://media.zameen.com/thumbnails/124395948-400x300.jpeg
1 Crore,5 Marla,House Available For Sale In Bahria Orchard,No info given,No info given,https://media.zameen.com/thumbnails/124395948-400x300.jpeg
80 Lakh,5 Marla,Bahria Orchard 5 Marla House Up For Sale,No info given,No info given,https://media.zameen.com/thumbnails/124395948-400x300.jpeg
70 Lakh,5 Marla,Book A House Of 5 Marla In Bahria Orchard Lahore,No info given,No info given,https://media.zameen.com/thumbnails/124395948-400x300.jpeg
1 Crore,5 Marla,Ready To Buy A House 5 Marla In Lahore,No info given,No info given,https://media.zameen.com/thumbnails/124395948-400x300.jpeg
1 Crore,5 Marla,5 Marla House Available In Bahria Orchard For Sale,No info given,No info given,https://media.zameen.com/thumbnails/124395948-400x300.jpeg
90 Lakh,5 Marla,5 Marla Spacious House Available In Bahria Orchard For Sale,No info given,No info given,https://media.zameen.com/thumbnails/124395948-400x300.jpeg
80 Lakh,5 Marla,A Palatial Residence For Sale In Bahria Orchard Lahore,No info given,No info given,https://media.zameen.com/thumbnails/124395948-400x300.jpeg
70 Lakh,5 Marla,"Property For Sale In Bahria Orchard Lahore Is Available Under Rs 7,000,000",No info given,No info given,https://media.zameen.com/thumbnails/124395948-400x300.jpeg
1 Crore,5 Marla,Want To Buy A House In Lahore?,No info given,No info given,https://media.zameen.com/thumbnails/124395948-400x300.jpeg
1 Crore,5 Marla,Perfect 5 Marla House In Bahria Orchard For Sale,No info given,No info given,https://media.zameen.com/thumbnails/124395948-400x300.jpeg
90 Lakh,5 Marla,House For Sale Situated In Bahria Orchard,No info given,No info given,https://media.zameen.com/thumbnails/124395948-400x300.jpeg
80 Lakh,5 Marla,5 Marla House In Bahria Orchard Is Best Option,No info given,No info given,https://media.zameen.com/thumbnails/124395948-400x300.jpeg
70 Lakh,5 Marla,5 Marla House available for sale in Bahria Orchard if you hurry,No info given,No info given,https://media.zameen.com/thumbnails/124395948-400x300.jpeg
72 Lakh,7 Marla,7 Marla House,3,2,https://media.zameen.com/thumbnails/161439033-400x300.jpeg
50 Lakh,1 Kanal,Farm House For Sale,No info given,No info given,https://media.zameen.com/thumbnails/161439033-400x300.jpeg
85 Lakh,5 Marla,5 Marla Triple Storey House For Sale,6,6,https://media.zameen.com/thumbnails/161439033-400x300.jpeg
98 Lakh,6 Marla,A House Of 1350 Square Feet In Shahdara,3,3,https://media.zameen.com/thumbnails/161439033-400x300.jpeg
1 Crore,6 Marla,Double Storey House 6 Marla For Sale,4,4,https://media.zameen.com/thumbnails/161439033-400x300.jpeg
60 Lakh,5 Marla,5 Marla House Very Good Location And Low Price Urgent Sale,5,5,https://media.zameen.com/thumbnails/161439033-400x300.jpeg
95 Lakh,5 Marla,5 Marla Double Storey Used House For Sale registery Intiqal,5,4,https://media.zameen.com/thumbnails/161439033-400x300.jpeg
70 Lakh,5 Marla,New Double Storey House For Sale,4,4,https://media.zameen.com/thumbnails/161439033-400x300.jpeg
52 Lakh,5 Marla,5 Marla Full Furnished House For Sale,4,3,https://media.zameen.com/thumbnails/161439033-400x300.jpeg
90 Lakh,5 Marla,5 Marla Double Store House For Sale,4,4,https://media.zameen.com/thumbnails/161439033-400x300.jpeg
85 Lakh,5 Marla,5 Marla House For Sale,3,3,https://media.zameen.com/thumbnails/161439033-400x300.jpeg
60 Lakh,5 Marla,A Palatial Residence For Sale In Lahore - Jaranwala Road Lahore,3,3,https://media.zameen.com/thumbnails/161439033-400x300.jpeg
80 Lakh,6 Marla,1350 Square Feet Flat Is Available In Bhatta Chowk,3,3,https://media.zameen.com/thumbnails/161439033-400x300.jpeg
95 Lakh,5 Marla,In Ittifaq Town 1125 Square Feet House For Sale,No info given,No info given,https://media.zameen.com/thumbnails/161439033-400x300.jpeg
92 Lakh,5 Marla,5 Marla New House Al Ahmad Garden Gt Road Manwan,5,7,https://media.zameen.com/thumbnails/161439033-400x300.jpeg
90 Lakh,6 Marla,Get In Touch Now To Buy A House In Kahna,6,5,https://media.zameen.com/thumbnails/161439033-400x300.jpeg
85 Lakh,5 Marla,New Luxury Flat For Sale,3,3,https://media.zameen.com/thumbnails/161439033-400x300.jpeg
77 Lakh,5 Marla,House For Sale In 81/G Khayaban-E-Amin,3,3,https://media.zameen.com/thumbnails/161439033-400x300.jpeg
80 Lakh,6 Marla,House For Sale In Cantt Lahore,9,6,https://media.zameen.com/thumbnails/161439033-400x300.jpeg
90 Lakh,5 Marla,Ideal House Is Available For Sale In Lahore,4,5,https://media.zameen.com/thumbnails/161439033-400x300.jpeg
90 Lakh,5 Marla,Grey Structure House For Sale,3,3,https://media.zameen.com/thumbnails/161439033-400x300.jpeg
95 Lakh,16 Marla,Goat Farm Ready For Use!,No info given,No info given,https://media.zameen.com/thumbnails/161439033-400x300.jpeg
68 Lakh,5 Marla,New House For 5 Marla Sale,3,2,https://media.zameen.com/thumbnails/161439033-400x300.jpeg
80 Lakh,5 Marla,Brand New House For Sale,3,4,https://media.zameen.com/thumbnails/161439033-400x300.jpeg
90 Lakh,5 Marla,1115 Square Feet House In Central Jaffaria Colony For Sale,4,3,https://media.zameen.com/thumbnails/161439033-400x300.jpeg
87 Lakh,5 Marla,"Property For Sale In Khayaban-E-Amin - Block N Lahore Is Available Under Rs. 8,700,000",3,3,https://media.zameen.com/thumbnails/154225699-400x300.jpeg
95 Lakh,5 Marla,5 Marla Grey Structure House For Sale,4,4,https://media.zameen.com/thumbnails/154225699-400x300.jpeg
95 Lakh,5 Marla,05 Marla Grey Structure House,3,3,https://media.zameen.com/thumbnails/154225699-400x300.jpeg
70 Lakh,6 Marla,1350 Square Feet House Is Available For Sale In Garrison Gardens,2,3,https://media.zameen.com/thumbnails/154225699-400x300.jpeg
95 Lakh,5 Marla,5 Marla Grey Structure For Sale,3,5,https://media.zameen.com/thumbnails/154225699-400x300.jpeg
85 Lakh,5 Marla,5 Marla House For Sale,3,2,https://media.zameen.com/thumbnails/154225699-400x300.jpeg
70 Lakh,5 Marla,1125 Square Feet House In Stunning Garrison Gardens Is Available For Sale,3,2,https://media.zameen.com/thumbnails/154225699-400x300.jpeg
82 Lakh,5 Marla,5 Marla House Double Story At Daroghawala,6,No info given,https://media.zameen.com/thumbnails/154225699-400x300.jpeg
80 Lakh,5 Marla,5 Marla Double Storey House For Sale,2,3,https://media.zameen.com/thumbnails/154225699-400x300.jpeg
55 Lakh,5 Marla,5 Marla Furnished House,6,3,https://media.zameen.com/thumbnails/154225699-400x300.jpeg
65 Lakh,5 Marla,House For Sell,No info given,2,https://media.zameen.com/thumbnails/154225699-400x300.jpeg
1 Crore,5 Marla,5 Marla House 3 Floors Fully Furnished Available In Good Price Demand 1 Crore,5,4,https://media.zameen.com/thumbnails/154225699-400x300.jpeg
75 Lakh,5 Marla,1125 Square Feet House Available In Al-Jannat Housing Society - Kahna For Sale,2,3,https://media.zameen.com/thumbnails/154225699-400x300.jpeg
90 Lakh,5 Marla,Flat For Sale In Murree,3,3,https://media.zameen.com/thumbnails/154225699-400x300.jpeg
78 Lakh,5 Marla,5 Marla House For Sale,4,4,https://media.zameen.com/thumbnails/154225699-400x300.jpeg
77 Lakh,5 Marla,5 Marla Double Storey For Sale,3,2,https://media.zameen.com/thumbnails/154225699-400x300.jpeg
70 Lakh,5 Marla,5 Marla Double Storey Furnished Home For Sale.,3,4,https://media.zameen.com/thumbnails/154225699-400x300.jpeg
70 Lakh,8 Marla,Double Storey Marble Tiled Furnished House For Sale,7,7,https://media.zameen.com/thumbnails/154225699-400x300.jpeg
67 Lakh,5.2 Marla,5.25 Marla House For Sale,3,1,https://media.zameen.com/thumbnails/154225699-400x300.jpeg
60 Lakh,5 Marla,5 Mara Spanish House For Sale,2,3,https://media.zameen.com/thumbnails/154225699-400x300.jpeg
70 Lakh,5 Marla,1125 Square Feet House For Sale In Bahria Orchard Phase 4 Lahore,2,2,https://media.zameen.com/thumbnails/154225699-400x300.jpeg
65 Lakh,5 Marla,A Beautiful 5 Marla House For Sale,3,2,https://media.zameen.com/thumbnails/154225699-400x300.jpeg
82 Lakh,5 Marla,5 Marla single storey house for sale,2,2,https://media.zameen.com/thumbnails/154225699-400x300.jpeg
62 Lakh,5 Marla,Beautiful Location House For Sale,3,2,https://media.zameen.com/thumbnails/154225699-400x300.jpeg
95 Lakh,5 Marla,5 Marla New House New Lahore City,3,4,https://media.zameen.com/thumbnails/154225699-400x300.jpeg
95 Lakh,5 Marla,New house for sale,2,3,https://media.zameen.com/thumbnails/158219252-400x300.jpeg
90 Lakh,6 Marla,Buy A Centrally Located 1350 Square Feet House In Dubai Town,4,3,https://media.zameen.com/thumbnails/158219252-400x300.jpeg
85 Lakh,7 Marla,Furnished House For 25000 Rented,4,3,https://media.zameen.com/thumbnails/158219252-400x300.jpeg
75 Lakh,5 Marla,1125 Square Feet House For Sale In Khayaban-E-Amin,2,1,https://media.zameen.com/thumbnails/158219252-400x300.jpeg
70 Lakh,6 Marla,A Palatial Residence For Sale In Al-Jannat Housing Society - Kahna Al-Jannat Housing Society - Kahna,3,3,https://media.zameen.com/thumbnails/158219252-400x300.jpeg
85 Lakh,5 Marla,1125 Square Feet House Is Available For Sale In Kot Lakhpat,2,1,https://media.zameen.com/thumbnails/158219252-400x300.jpeg
83 Lakh,5.5 Marla,5.5 Marla House Available In Shahdara Lahore,5,3,https://media.zameen.com/thumbnails/158219252-400x300.jpeg
95 Lakh,5 Marla,Get In Touch Now To Buy A House In Raiwind Road,4,No info given,https://media.zameen.com/thumbnails/158219252-400x300.jpeg
82 Lakh,6 Marla,House For Sale,4,5,https://media.zameen.com/thumbnails/158219252-400x300.jpeg
98 Lakh,5.3 Marla,"900 Square Feet House In Only Rs. 9,800,000",10,3,https://media.zameen.com/thumbnails/158219252-400x300.jpeg
50 Lakh,5 Marla,Become Owner Of Your Flat Today Which Is Centrally Located In Sabzazar Scheme,1,1,https://media.zameen.com/thumbnails/158219252-400x300.jpeg
55 Lakh,5 Marla,5 Marla Apartment For Sale,2,2,https://media.zameen.com/thumbnails/158219252-400x300.jpeg
55 Lakh,5 Marla,5 Marla Apartment For Sale,2,2,https://media.zameen.com/thumbnails/158219252-400x300.jpeg
95 Lakh,5 Marla,"Double Storey House For Sale At Reasonable Price, Separate Meters For Both Floors",5,4,https://media.zameen.com/thumbnails/158219252-400x300.jpeg
80 Lakh,5 Marla,Residential Gray Structure House For Sale,3,4,https://media.zameen.com/thumbnails/158219252-400x300.jpeg
70 Lakh,5 Marla,House Sized 1125 Square Feet In Ibl Housing Scheme,2,2,https://media.zameen.com/thumbnails/158219252-400x300.jpeg
80 Lakh,5 Marla,1125 Square Feet Flat Is Available For Sale In Etihad Town,2,2,https://media.zameen.com/thumbnails/158219252-400x300.jpeg
60 Lakh,11 Marla,I Want To Sale My Home In Gulshan Calony Babliyana Raiwand,2,1,https://media.zameen.com/thumbnails/158219252-400x300.jpeg
95 Lakh,5 Marla,5 Marla Grey Structure House,3,4,https://media.zameen.com/thumbnails/158219252-400x300.jpeg
